id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended
6e7479b08746a6b2671dc670ab4a0fa4,Sammy was a union member.   He had to be.  It was the only way to advance in his profession.  What was his profession?,workplace,science,algebra,province,construction business,4,"Someone may become a union member if they want to advance their profession in something, like being in a construction business."
a96bf3b7bd6c5191eff72fe2f1d8b4db,"She really enjoyed to make bread, because when you made your own it was always what?",fresher,healthier,i'm hungry,eat bread,tastes better than storebought,0,When you make your own bread it is most likely fresher than from the store.
0365b4d4570733ee1a84e14a96565577,"A marmoset is not here, where is it?",wilderness,another place,the zoo,foreign country,venezuela,1,Something that is not here is in another place.
3525a05009643f49794f1fd360ae8bc3,What east coast city is known for their pizzerias?,capital cities,mall,populated area,new york,chicago,3,New York is the only place on the east coast.
3df3f5d76acdbed4691d29ca33deeded,"The hike was just too early for him, rather than water he put a cup of coffee in his what?",deli,canteen,kitchen,office,diner,1,Canteen is the only viable option as an item that can hold liquids
2c1b34c4020f1f6a950c9a93919b19be,"He saw the garage across the street from his house, where was the garage located?",motor park,building,neighbor's house,downtown,modern house,2,"If it is across the street from his house, then it is most likely his neighbor's house rather than a modern house or downtown which would not be across from his house."
1476a31dfad626a7c55a346fae4d12ec,If you have rotten food when eating breakfast in bed what will you be doing?,mess,joy,vomiting,contentment,pleasure,2,I consider it the best option because they have to be more true
236cd6436fb7a552a72d37861db96b14,"The banjo was sent off to be sold retail after it was built, where was it bound?",united states,office,music store,music shop,jug band,2,A banjo would be bound at a music store.
2e6e37e2734fbc09e1d133f93569cbc2,"The fat child could not be trusted to have food around, there was only one thing it would do and that was what?",eat food,eating,vomit,prepare,say grace,0,The child would obviously eat the food
46a98c76f637cd6e0cb5b22286cbae36,What's the best place to store boxes of spare automobile parts?,shed,loft,attic,garage,basement,3,Auto parts are most likely to be used in a garage
ed90b6548b6e05cc33531651c257849b,John wants to catch crabs.  He's thinking of moving somewhere that this would be easier.  Where might he go?,cape cod,tidepools,rocky mountains,virginia,outside,0,Cape Cod is a coastal community.
7d82159abfcdbf750c966e595bfb07d4,"There is a lot of ways to live life, but it all ends the same with what?",void,created,death,coma,happy,2,everyone dies in the end
fd6361d0168be23bab10f1123fcf6e97,What type of moistener might someone who uses sanitizer frequently use?,bathroom,closet,drug store,hand lotion,zamboni,3,"Shop hand cream and foot cream at Sephora. Find the best products for your hands and feet including lotions, scrubs, oils and cuticle treatments."
8bb4b6ace304aa9b812bd557423b4063,What is happening to a person found guilty of committing murder?,feeling sad,going to prison,jail time,go to jail,feeling of guilt,1,"It signifies that someone is already convicted after trial, so definitely prison."
cf9653f1d1c3c59b73282900956f81d4,When you return to work you will likely need what to get in the door if you are the first to arrive?,earn money,key,need money,badge,get out of bed,1,"A key is needed to open a door, not money."
881836615e1c4f3914f357437b9fa1d4,"When a house has a normal location, where is it found?",china,surface of earth,subdivision,newspaper,street,4,"A location of a house is not a newspaper because newspapers are not locations, thus a street is most appropriate as that is where houses are hound."
269c1fd745967aa79d9cfd2d1fe0b400,What do people want to minimize by surprising rather then prepping?,expectation,known about,planned,obvious,knowingly,0,if you are not preparing for something you have lower expectations.
43fbfaf9a85641441ee07c332522ce42,James loved watching the sloth on television.  This was his favorite what?,universe,dictionary,commercial,encyclopedia,drink,2,A commercial is the only answer that would allow watching a sloth on television to happen.
11349481b733e0ada0736f98c766727e,"A doctor admonished a patient that medicine alone wasn't enough, what else did the patient need?",will to survive,wait in lobby,take pills,proper diet,appear better,0,"The doctor has already said that medicine alone wasn't enough, so ""take pills"" can't be the answer. ""Appear better"" is not an act or a cause of anything, it's a result. And it's well known that an important factor in recovering from any illness is a desire to do so, so ""will to survive"" is the answer."
1791168155f717d78550b9a729a9e694,What's another name for cargo?,aeroplane,boat,giftwrap,hiding in,ship's hold,4,Cargo ship is a common term
2acde2a35fec3df767bc696c42b7ff61,What would happen too you if you are playing game?,fall down,stress,competition,having fun,entertain,3,"Most games are fun, playing a game should be fun"
e6b67184b99375d05d3f2887f684c684,"Returning to work was easy for Dan.  He had liked doing nothing for weeks, and after his treatment he was complately what?",sobering,work,painless,malaise,boredom,2,After getting treated for an aliment you shouldn't have any more pain
32cfc56488928721ab52639716af1042,"They were going somewhere outside of walking distance, so they took the what?",transporting,energy,car,fire,they cannot took for sleeping and travelling .,2,One would use a car to travel to a place not close enough to walk to.
b3772647b99101858905be730bbd8bd3,Why would you rest if you've got other things to do?,weak,regenerate,feel more energetic,revive,need to,4,The only reason to rest when busy is out of necessity.
82174281c346b84a6f7b4592249ea122,"If a person is accused of committing murder, who must they face in court?",incarceration,imprisonment,prosecution,benedict cumberbatch,problems,2,because I think it's the closest one
3d1332f07b157a0bf9852a09307e4dbb,Where is an expressway likely to be crowded?,country,canada,michigan,michigan,large city,4,A busy and crowded expressway usually takes place in a large city.
59850f364a09f406c30ce04665d44e29,Where would a cat sit to soak up sunlight?,barn,house,window sill,humane society,comfortable chair,2,Sun comes through windows.
342c9785e30def7b71b64b775fc7be2d,"If someone was a huge art buff and wanted to see many a gallery in one trip, where might one suggest they visit?",website,art museum,new york city,london,downtown area,2,Many galleries are in New York City.
689cbe9e5cdb27a6eb698c581c16a061,"The laser light hurt his eyes, how would he describe it?",forceful,darkness,cumbersome,crucial,cold,0,THE MAN SHOULD HAVE AFFECT THE LASER LIGHT.
92cc5a13870d37786f1e04b20fa301c1,"The instructor explained all the parts like the stock, then the cadets had to disassemble and reassemble their what?",texas,fishing rod,return dividend,artillery,machine gun,4,"Cadets don't typically get anywhere near artillery, let alone disassemble it, and since cadets are learning about the military, they are not likely to be playing with fishing rods."
389c326ddbdd16543894fa8556e5fbde,What can happen after drinking alcohol that takes a long time to finish?,bad breath,frequent urination,blackouts,get pregnant,forgetfullness,3,"Both blackouts and bad breath are short term, pregnancy is not."
40adb74d0b5f1e402dde1cb2605282d5,The moving air turned the blade and provided power.  What type of object is this?,turbine,propeller,cheese,rollerblade,windmill,4,A windmill is used for making energy out of air.
652a6eb1467f22eed3a5ed3c057ac641,Where is a caught monkey likely to live at least to begin with?,story book,house,rain forest,tropical areas,pet store,4,"If the monkey lives in a tropical area or a story book, they haven't been caught."
424ccc1273d06f1f8008affe57910e38,What are you a part of if you hear a bugle in the mornings?,american army,boys scout,military band,brass band,army corps,4,The army corps starts their day and ends their day with bugle playing.
b0cea072c93e2eeff1acfdd9d0e741a5,What could happen immediately after sadness?,get drunk,take phone call,listen to music,take phone call,cry,4,"Crying is a normal physiological response to sadness, whereas the other two are simply chosen responses."
8c38922057edd874d38430db122067e1,"The farmer was worried about intruders, he made sure to make his what fox proof?",mountains,dense forest,orchard,chicken coop,wooded areas,3,Chicken coop is the only thing the farmer can make fox proof to avoid intruders
7c4fe7be02f07568ecd0abd1efb37e11,Sally is a customer at a restaurant.  She got a table early.  What might she have done after being seated?,order dinner,take number,pay bills,finish desert,wait in line,0,"Once you are seated at a restaurant, ordering dinner follows."
6269b25c1abb00061c6e266b6f17e20c,Billy hated killing people.   He didn't like seeing people do what?,bleed,going to jail,get arrested,die,going to prison,3,is the best option in all
