id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
5b08133c8ce8c692ae67ab95d46e0b3e,Where might astronauts who miss a landing end up?,spaceship,suface of moon,space shuttle,at the,orbit,4,Orbit is the most logical place for an astronaut to end up if they miss a landing since they were in orbit to start with.,Astronauts who miss a landing and are unable to reach the ground will end up in orbit. This is because the Earth's surface is too far away from the moon and other planets to reach in a short amount of time.,0.042435982322786
020cdc0345d11eeace08a13cae31a8f9,Where in your home would you store a satchel?,room,desk,clothing store,school,luggage compartment,0,This is the only answer that indicates a place in a home where satchels would be stored.,"A satchel can be stored in the luggage compartment of a car, or in a room where it is out of the way.",0.041285511339083314
1cbb3f9b8f85d0bf991b4ead3564c5db,Where could you find a broken keyboard?,school,landfill,music store,thrift store,office,1,Landfill is the only place that is likely to have a broken keyboard.,A broken keyboard can be found in a landfill.  It is likely that the keyboard was discarded as part of a garbage disposal operation.,0.04398201499134302
574f7878a6dc8abeff3e359386de9a9d,What does climbing a mountain lead to?,getting higher,fear of heights,get higher,sore muscles,bad feet,3,It is fairly common to have sore muscles after climbing a mountain.,"Climbing a mountain leads to the feeling of accomplishment, improved physical health, and a greater sense of self-esteem. It can also lead to a greater appreciation for nature and the beauty of the outdoors.",0.11249962844885886
5f1fbe7f797d652d6016928216befc24,Where could a restaurant be located that would allow someone to sleep there?,cafeteria,building,at hotel,business sector,yellow pages,2,Hotels have restaurants located there,A hotel is a suitable location for sleeping because it provides a comfortable and safe environment where people can rest and recharge.,0.1207339568354655
caccaa51ee960a92d44e5b949fc35a66_1,"He didn't know a blowfish was edible, he was surprised to see it at the what?",desert,sea water,fish market,books,france,2,"fish market know a blowfish was edible,he was surprised to see it at the what?","A fish market is a place where people can buy and sell fish, usually fresh from the ocean.  It is usually located near the waterfront and includes tables and stalls where people can observe the different types of fish available and discuss the prices and conditions.  It is a popular tourist attraction and a great place to enjoy a meal.",0.10495154060481582
44bb8e0d01f3b7c9abf7dc627b7b23dc,Why would someone be unable to walk in a line after getting drunk?,pass out,fever,stumbling,forgetfulness,death,2,being drunk causes you to stumble,"If a person is unable to walk in a line after getting drunk, it is likely because they are too drunk to safely navigate the line.",0.10006608872208744
f889acfc9ff4a6611f765790aa217b47,What is a type of hill?,mountain,flat land,pool,valley,flat ground,0,Flat ground and land do not have any elevation,"A mountain is a type of hill that has a steep, rocky face. It is typically formed by volcanic activity or by the movement of tectonic plates.",0.5565802939236164
766b859372016d23888a3e1f3a047859,HOw do you ask someone to entertain you ?,hot,happy,liked,please,now,3,please ask someone to entertain you,"You can ask someone to entertain you by telling them what you would like them to do, such as playing a game, watching a movie, or going for a walk. ",0.05102524216636084
c93e44db24d57150cebcc60571414058,Bob is a very creative person.  Visiting the museum gave him a lot of what?,enjoyment,inspiration,boredom,being bored,lethargy,1,Very creative people are high in personality trait openness and have a need for new experience.,Bob experienced a sense of inspiration when he visited the museum.,0.43125769949983805
7f07e533a185964bacc8e78cda23cfc5,Where did a shop get the sand dollars you can buy?,high school,container,atm,ocean floor,downtown area,3,"sand dollars are a shell, so they must be found in the ocean originally.","Sand dollars are made up of sand and ocean water, so they can be found on the ocean floor.  Sand dollars can also be found in high schools and containers.",0.21113348798826337
22a04e4d5902e7c5978000551898c216,"He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?",ghetto,michigan,new york,canada,train station,1,That is what I have hear michigan called.,"The train tracks lead to the Michigan Central Station, which is located in the Detroit, Michigan area.  It is the most likely choice since it is the closest station to the area where he had gotten lost.  Additionally, the tracks lead to the station, so it is the only option that makes sense.",0.04174179300025571
7e8a6eac93147eb52d8151bab7b40003,How does a police officer report his work?,charge person with crime,case,computer,direct traffic,retire,1,you don't direct traffic to report work and you don't retire either,"A police officer reports their work by filing a case with the relevant authorities. This includes making arrests, filing charges, and issuing summonses.",0.37476083263754845
3e792834df2aa7ae2a9070b494e37c26,John cooled the steam. What did the steam become?,condensate,electric smoke,smoke,liquid water,cold air,3,"When the temperature is lowered by cooling the steam, water vapour changes to liquid",The steam cooled down until it became liquid water.,0.315004599513486
