id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer
ff96fca7d27d9a369e2ae15ad349d258,Why is someone getting drunk likely to sleep with someone they usually wouldn't approve of?,tired,violence,falling down,lower standards,vomiting,3,Drunk people do not think logically,"People who are drunk often lose control of their actions and behavior, thus lowering their standards of what is acceptable.",3.0
801421e05500e2fd35c215c9ae7d676e,"Some human beings have chocolate in their pockets, what happens to them as a result?",transcend reality,read newspapers,experience spirituality,melt,act,3,"Because chocolate has a low melting point, it will melt when humans put it into their pockets.",Transcend reality is the best answer choice because it suggests that the human being will experience a higher level of reality beyond what is physically possible.,0.0
28d79703ce3cbe950121b29f9c701ba6,What is likely to happen if you're doing housework all day?,boredom,tiredness,get tired,backache,get a clean house,2,Doing anything all day would likely lead to exhaustion especially something physical like housework,Backache is a possible consequence of spending too much time doing housework.,3.0
22b3852600b3b0d9d36d21c6512d714a,Jenny doesn't like children. What might make Jenny like dislike children?,yelling,annoying,noisy,curious,innocent,2,I consider it the best option because they have to be more true,"Jenny might be annoyed by the noise made by children, or she may have a negative experience with children in general.",2.0
1a46987fb2459877fe08b23ea438f1be,Where should meat to be used soon be?,freezer,fridge,butcher shop,counter,frying pan,1,Fridge is used soon be meat,"Meat should be used soon after it is cooked, as it begins to lose its nutritional value.  Therefore, the best option is to use a frying pan, which will allow the meat to be cooked quickly and evenly.",4.0
75902ecbbd0cf1b5e700b9418b288b20,Where does someone get a rubber for sex?,drug store,wallet,bedside table,house,classroom,0,only reasonable explanation for a rubber is at a drug store,"In the context of this question, 'classroom' refers to a place where people learn in school. It is the most appropriate answer choice because it is the most likely place where someone would look for a rubber for sex.",4.0
c49d5239398c4a19ae5e921a76929f61,James tripped while running in the house.   His mother had repeatedly warned him to put his toys away but he did not listen. Where might his toys have been?,slippery,floor,store,drawer,basement,1,: C. floor   tripped while running in the house. His mother had repeatedly warned him to put his toys away but he did not listen. Where might his toys have been?,,
a123637d9575612620aacfba04cad76e,Large fluffy clouds do what to people who watch them?,blanket,cause rain to fall,awe inspiring,rain water,bring rain,2,Enormous things inspire awe in people.,"Large fluffy clouds are often associated with rain, as they can cause rain to fall when they appear in the sky. This is because the moisture in the air can condense and form droplets of water which can then fall to the ground when the cloud passes by. Therefore, 'rain water' is the best answer choice as it refers to the water that is actually falling from the clouds.",3.0
c583ea41fff22ff6534ac885b1e33f24,"She had to run errands that day, she did it right away because she prefers to what?",complete tasks,gain,make tea,helpful,get things done,4,doing things right away is how you get things done,"Helping others is a great way to make a positive impact in the world, so it is the best answer choice.",3.0
8716977df7ace28827ff07353da0a71b,"The person forgot to put a lid on the garbage, raccoons knocked all of it out of the what?",container,composted,nice aroma,smell terrible,smells bad,0,Container only thing that holds garbage of the three choices.,"The best answer choice is'smells bad' because it is the only answer choice that is negative.  'Container', 'Composted', and 'Nice Aroma' are all positive answer choices, so they cannot be the correct answer.",4.0
a64ec12b71bd495f8ec69923ab3c7e0d,"He worried about performing, he struck him with great what?",anxiety,injury,action,lightning,fear,4,Fear is an emotion that people can get when having to perform in front of an audience.,,
fda832bc0dd461a23e51add3e6e9cf2a,"Sometimes when animals meet, what happens?",fight each other,procreate,sleep,live lives,listen to each other,0,Animals don't listen to each other or live lives when they meet.,"Animals often meet when they are in their natural environment, such as when they are in the wild or when they are being hunted. At these times, they have no choice but to interact with each other in order to survive. In contrast, when animals are kept in captivity, they have the option to avoid interacting with their captors. Therefore, 'live lives' is the best answer choice because it is the most natural.",3.0
6b4784e9fb6af529dcde1da2dcb245f3,"A judge was on his bench serving justice, what was his most important principle?",honest,lawyre,fair,arranging files,tell truth,2,"A judge's job is to be fair, they don't really tell anything","The most important principle for a judge to serve justice is honesty. Honesty is the foundation of any successful court of justice, as it allows for the fair and unbiased decision-making process. Honesty means being truthful and having the integrity to tell the truth, even when it may be difficult or uncomfortable. It is essential for a judge to be honest and truthful in their decisions in order to ensure justice is served.",0.0
49d39cf9fc3fab0cf8cd15ea78216cba,Where can you find a story in print?,bookstore,school,newspaper,past,book or magazine,4,"A book or magazine is the most appropriate place to find a printed story, which may be fictional.","Books and magazines are typically found in bookstores and magazine stores, respectively. Therefore, the best answer choice is 'book or magazine', as both books and magazines can be found in these stores.",4.0
